Game 2438: Q-table size = 26957, Epsilon = 0.0100
Game 2439: Q-table size = 26957, Epsilon = 0.0100
Game 2440: Q-table size = 26957, Epsilon = 0.0100
Game 2441: Q-table size = 26957, Epsilon = 0.0100
Game 2442: Q-table size = 26957, Epsilon = 0.0100
Game 2443: Q-table size = 26957, Epsilon = 0.0100
Game 2444: Q-table size = 26957, Epsilon = 0.0100
Game 2445: Q-table size = 26957, Epsilon = 0.0100
Game 2446: Q-table size = 26957, Epsilon = 0.0100
Game 2447: Q-table size = 26957, Epsilon = 0.0100
Game 2448: Q-table size = 26957, Epsilon = 0.0100
Game 2449: Q-table size = 26957, Epsilon = 0.0100
Game 2450: Q-table size = 26957, Epsilon = 0.0100
Game 2451: Q-table size = 26957, Epsilon = 0.0100
Game 2452: Q-table size = 26957, Epsilon = 0.0100
Game 2453: Q-table size = 26957, Epsilon = 0.0100
Game 2454: Q-table size = 26957, Epsilon = 0.0100
Game 2455: Q-table size = 26957, Epsilon = 0.0100
Game 2456: Q-table size = 26957, Epsilon = 0.0100
Game 2457: Q-table size = 26957, Epsilon = 0.0100
Game 2458: Q-table size = 26957, Epsilon = 0.0100
Game 2459: Q-table size = 26957, Epsilon = 0.0100
Game 2460: Q-table size = 26957, Epsilon = 0.0100
Game 2461: Q-table size = 26957, Epsilon = 0.0100
Game 2462: Q-table size = 26957, Epsilon = 0.0100
Game 2463: Q-table size = 26957, Epsilon = 0.0100
Game 2464: Q-table size = 26957, Epsilon = 0.0100
Game 2465: Q-table size = 26957, Epsilon = 0.0100
Game 2466: Q-table size = 26957, Epsilon = 0.0100
Game 2467: Q-table size = 26957, Epsilon = 0.0100
Game 2468: Q-table size = 26957, Epsilon = 0.0100
Game 2469: Q-table size = 26968, Epsilon = 0.0100
Game 2470: Q-table size = 26968, Epsilon = 0.0100
Game 2471: Q-table size = 26968, Epsilon = 0.0100
Game 2472: Q-table size = 26968, Epsilon = 0.0100
Game 2473: Q-table size = 26968, Epsilon = 0.0100
Game 2474: Q-table size = 26968, Epsilon = 0.0100
Game 2475: Q-table size = 26968, Epsilon = 0.0100
Game 2476: Q-table size = 26968, Epsilon = 0.0100
Game 2477: Q-table size = 26968, Epsilon = 0.0100
Game 2478: Q-table size = 26968, Epsilon = 0.0100
Game 2479: Q-table size = 26968, Epsilon = 0.0100
Game 2480: Q-table size = 26968, Epsilon = 0.0100
Game 2481: Q-table size = 26968, Epsilon = 0.0100
Game 2482: Q-table size = 26968, Epsilon = 0.0100
Game 2483: Q-table size = 26968, Epsilon = 0.0100
Game 2484: Q-table size = 26968, Epsilon = 0.0100
Game 2485: Q-table size = 26968, Epsilon = 0.0100
Game 2486: Q-table size = 26968, Epsilon = 0.0100
Game 2487: Q-table size = 26968, Epsilon = 0.0100
Game 2488: Q-table size = 26968, Epsilon = 0.0100
Game 2489: Q-table size = 26968, Epsilon = 0.0100
Game 2490: Q-table size = 26968, Epsilon = 0.0100
Game 2491: Q-table size = 26968, Epsilon = 0.0100
Game 2492: Q-table size = 26968, Epsilon = 0.0100
Game 2493: Q-table size = 26968, Epsilon = 0.0100
Game 2494: Q-table size = 26968, Epsilon = 0.0100
Game 2495: Q-table size = 26968, Epsilon = 0.0100
Game 2496: Q-table size = 26968, Epsilon = 0.0100
Game 2497: Q-table size = 26968, Epsilon = 0.0100
Game 2498: Q-table size = 26968, Epsilon = 0.0100
Game 2499: Q-table size = 26968, Epsilon = 0.0100
Game 2500: Q-table size = 26968, Epsilon = 0.0100
Game 2501: Q-table size = 26968, Epsilon = 0.0100
Game 2502: Q-table size = 26968, Epsilon = 0.0100
Game 2503: Q-table size = 26968, Epsilon = 0.0100
Game 2504: Q-table size = 26968, Epsilon = 0.0100
Game 2505: Q-table size = 26968, Epsilon = 0.0100
Game 2506: Q-table size = 26968, Epsilon = 0.0100
Game 2507: Q-table size = 26968, Epsilon = 0.0100
Game 2508: Q-table size = 26968, Epsilon = 0.0100
Game 2509: Q-table size = 26968, Epsilon = 0.0100
Game 2510: Q-table size = 26968, Epsilon = 0.0100
Game 2511: Q-table size = 26968, Epsilon = 0.0100
Game 2512: Q-table size = 26968, Epsilon = 0.0100
Game 2513: Q-table size = 26968, Epsilon = 0.0100
Game 2514: Q-table size = 26968, Epsilon = 0.0100
Game 2515: Q-table size = 26968, Epsilon = 0.0100
Game 2516: Q-table size = 26968, Epsilon = 0.0100
Game 2517: Q-table size = 26968, Epsilon = 0.0100
Game 2518: Q-table size = 26968, Epsilon = 0.0100
Game 2519: Q-table size = 26968, Epsilon = 0.0100
Game 2520: Q-table size = 26968, Epsilon = 0.0100
Game 2521: Q-table size = 26968, Epsilon = 0.0100
Game 2522: Q-table size = 26968, Epsilon = 0.0100
Game 2523: Q-table size = 26968, Epsilon = 0.0100
Game 2524: Q-table size = 26984, Epsilon = 0.0100
Game 2525: Q-table size = 26984, Epsilon = 0.0100
Game 2526: Q-table size = 26984, Epsilon = 0.0100
Game 2527: Q-table size = 26984, Epsilon = 0.0100
Game 2528: Q-table size = 26984, Epsilon = 0.0100
Game 2529: Q-table size = 26984, Epsilon = 0.0100
Game 2530: Q-table size = 26984, Epsilon = 0.0100
Game 2531: Q-table size = 26984, Epsilon = 0.0100
Game 2532: Q-table size = 26984, Epsilon = 0.0100
Game 2533: Q-table size = 26984, Epsilon = 0.0100
Game 2534: Q-table size = 26984, Epsilon = 0.0100
Game 2535: Q-table size = 26984, Epsilon = 0.0100
Game 2536: Q-table size = 26984, Epsilon = 0.0100
Game 2537: Q-table size = 26984, Epsilon = 0.0100
Game 2538: Q-table size = 26984, Epsilon = 0.0100
Game 2539: Q-table size = 26984, Epsilon = 0.0100
Game 2540: Q-table size = 26984, Epsilon = 0.0100
Game 2541: Q-table size = 26984, Epsilon = 0.0100
Game 2542: Q-table size = 26984, Epsilon = 0.0100
Game 2543: Q-table size = 26984, Epsilon = 0.0100
Game 2544: Q-table size = 26984, Epsilon = 0.0100
Game 2545: Q-table size = 26984, Epsilon = 0.0100
Game 2546: Q-table size = 26984, Epsilon = 0.0100
Game 2547: Q-table size = 26984, Epsilon = 0.0100
Game 2548: Q-table size = 26984, Epsilon = 0.0100
Game 2549: Q-table size = 26984, Epsilon = 0.0100
Game 2550: Q-table size = 26984, Epsilon = 0.0100
Game 2551: Q-table size = 26984, Epsilon = 0.0100
Game 2552: Q-table size = 26984, Epsilon = 0.0100
Game 2553: Q-table size = 26984, Epsilon = 0.0100
Game 2554: Q-table size = 26984, Epsilon = 0.0100
Game 2555: Q-table size = 26984, Epsilon = 0.0100
Game 2556: Q-table size = 26984, Epsilon = 0.0100
Game 2557: Q-table size = 26984, Epsilon = 0.0100
Game 2558: Q-table size = 26984, Epsilon = 0.0100
Game 2559: Q-table size = 26984, Epsilon = 0.0100
Game 2560: Q-table size = 26984, Epsilon = 0.0100
Game 2561: Q-table size = 26984, Epsilon = 0.0100
Game 2562: Q-table size = 26984, Epsilon = 0.0100
Game 2563: Q-table size = 26984, Epsilon = 0.0100
Game 2564: Q-table size = 26984, Epsilon = 0.0100
Game 2565: Q-table size = 26984, Epsilon = 0.0100
Game 2566: Q-table size = 26984, Epsilon = 0.0100
Game 2567: Q-table size = 26984, Epsilon = 0.0100
Game 2568: Q-table size = 26984, Epsilon = 0.0100
Game 2569: Q-table size = 26984, Epsilon = 0.0100
Game 2570: Q-table size = 26984, Epsilon = 0.0100
Game 2571: Q-table size = 26984, Epsilon = 0.0100
Game 2572: Q-table size = 26984, Epsilon = 0.0100
Game 2573: Q-table size = 26984, Epsilon = 0.0100
Game 2574: Q-table size = 26984, Epsilon = 0.0100
Game 2575: Q-table size = 26984, Epsilon = 0.0100
Game 2576: Q-table size = 26984, Epsilon = 0.0100
Game 2577: Q-table size = 26984, Epsilon = 0.0100
Game 2578: Q-table size = 26984, Epsilon = 0.0100
Game 2579: Q-table size = 26984, Epsilon = 0.0100
Game 2580: Q-table size = 26984, Epsilon = 0.0100
Game 2581: Q-table size = 26984, Epsilon = 0.0100
Game 2582: Q-table size = 26984, Epsilon = 0.0100
Game 2583: Q-table size = 26984, Epsilon = 0.0100
Game 2584: Q-table size = 26984, Epsilon = 0.0100
Game 2585: Q-table size = 26984, Epsilon = 0.0100
Game 2586: Q-table size = 26984, Epsilon = 0.0100
Game 2587: Q-table size = 26984, Epsilon = 0.0100
Game 2588: Q-table size = 26984, Epsilon = 0.0100
Game 2589: Q-table size = 26984, Epsilon = 0.0100
Game 2590: Q-table size = 26984, Epsilon = 0.0100
Game 2591: Q-table size = 26984, Epsilon = 0.0100
Game 2592: Q-table size = 26984, Epsilon = 0.0100
Game 2593: Q-table size = 26984, Epsilon = 0.0100
Game 2594: Q-table size = 26984, Epsilon = 0.0100
Game 2595: Q-table size = 26984, Epsilon = 0.0100
Game 2596: Q-table size = 26984, Epsilon = 0.0100
Game 2597: Q-table size = 26984, Epsilon = 0.0100
Game 2598: Q-table size = 26984, Epsilon = 0.0100
Game 2599: Q-table size = 26984, Epsilon = 0.0100
Game 2600: Q-table size = 26984, Epsilon = 0.0100
Game 2601: Q-table size = 26984, Epsilon = 0.0100
Game 2602: Q-table size = 26984, Epsilon = 0.0100
Game 2603: Q-table size = 26984, Epsilon = 0.0100
Game 2604: Q-table size = 26984, Epsilon = 0.0100
Game 2605: Q-table size = 26984, Epsilon = 0.0100
Game 2606: Q-table size = 26984, Epsilon = 0.0100
Game 2607: Q-table size = 26984, Epsilon = 0.0100
Game 2608: Q-table size = 26984, Epsilon = 0.0100
Game 2609: Q-table size = 26984, Epsilon = 0.0100
Game 2610: Q-table size = 26984, Epsilon = 0.0100
Game 2611: Q-table size = 26984, Epsilon = 0.0100
Game 2612: Q-table size = 26984, Epsilon = 0.0100
Game 2613: Q-table size = 26984, Epsilon = 0.0100
Game 2614: Q-table size = 26984, Epsilon = 0.0100
Game 2615: Q-table size = 26984, Epsilon = 0.0100
Game 2616: Q-table size = 26984, Epsilon = 0.0100
Game 2617: Q-table size = 26984, Epsilon = 0.0100
Game 2618: Q-table size = 26984, Epsilon = 0.0100
Game 2619: Q-table size = 26984, Epsilon = 0.0100
Game 2620: Q-table size = 26984, Epsilon = 0.0100
Game 2621: Q-table size = 26984, Epsilon = 0.0100
Game 2622: Q-table size = 26984, Epsilon = 0.0100
Game 2623: Q-table size = 26984, Epsilon = 0.0100
Game 2624: Q-table size = 26984, Epsilon = 0.0100
Game 2625: Q-table size = 26984, Epsilon = 0.0100
Game 2626: Q-table size = 26984, Epsilon = 0.0100
Game 2627: Q-table size = 26984, Epsilon = 0.0100
Game 2628: Q-table size = 26984, Epsilon = 0.0100
Game 2629: Q-table size = 26984, Epsilon = 0.0100
Game 2630: Q-table size = 26984, Epsilon = 0.0100
Game 2631: Q-table size = 26984, Epsilon = 0.0100
Game 2632: Q-table size = 26984, Epsilon = 0.0100
Game 2633: Q-table size = 26984, Epsilon = 0.0100
Game 2634: Q-table size = 26984, Epsilon = 0.0100
Game 2635: Q-table size = 26984, Epsilon = 0.0100
Game 2636: Q-table size = 26984, Epsilon = 0.0100
Game 2637: Q-table size = 26984, Epsilon = 0.0100
Game 2638: Q-table size = 26984, Epsilon = 0.0100
Game 2639: Q-table size = 26984, Epsilon = 0.0100
Game 2640: Q-table size = 26984, Epsilon = 0.0100
Game 2641: Q-table size = 26984, Epsilon = 0.0100
Game 2642: Q-table size = 26984, Epsilon = 0.0100
Game 2643: Q-table size = 26984, Epsilon = 0.0100
Game 2644: Q-table size = 26984, Epsilon = 0.0100
Game 2645: Q-table size = 26984, Epsilon = 0.0100
Game 2646: Q-table size = 26984, Epsilon = 0.0100
Game 2647: Q-table size = 26984, Epsilon = 0.0100
Game 2648: Q-table size = 26984, Epsilon = 0.0100
Game 2649: Q-table size = 26984, Epsilon = 0.0100
Game 2650: Q-table size = 26984, Epsilon = 0.0100
Game 2651: Q-table size = 26984, Epsilon = 0.0100
Game 2652: Q-table size = 26984, Epsilon = 0.0100
Game 2653: Q-table size = 26984, Epsilon = 0.0100
Game 2654: Q-table size = 26984, Epsilon = 0.0100
Game 2655: Q-table size = 26984, Epsilon = 0.0100
Game 2656: Q-table size = 26984, Epsilon = 0.0100
Game 2657: Q-table size = 26984, Epsilon = 0.0100
Game 2658: Q-table size = 26984, Epsilon = 0.0100
Game 2659: Q-table size = 26984, Epsilon = 0.0100
Game 2660: Q-table size = 26984, Epsilon = 0.0100
Game 2661: Q-table size = 26984, Epsilon = 0.0100
Game 2662: Q-table size = 26984, Epsilon = 0.0100
Game 2663: Q-table size = 26984, Epsilon = 0.0100
Game 2664: Q-table size = 26984, Epsilon = 0.0100
Game 2665: Q-table size = 26984, Epsilon = 0.0100
Game 2666: Q-table size = 26984, Epsilon = 0.0100
Game 2667: Q-table size = 26984, Epsilon = 0.0100
Game 2668: Q-table size = 26984, Epsilon = 0.0100
Game 2669: Q-table size = 26984, Epsilon = 0.0100
Game 2670: Q-table size = 26984, Epsilon = 0.0100
Game 2671: Q-table size = 26984, Epsilon = 0.0100
Game 2672: Q-table size = 26984, Epsilon = 0.0100
Game 2673: Q-table size = 26984, Epsilon = 0.0100
Game 2674: Q-table size = 26984, Epsilon = 0.0100
Game 2675: Q-table size = 26984, Epsilon = 0.0100
Game 2676: Q-table size = 26984, Epsilon = 0.0100
Game 2677: Q-table size = 26984, Epsilon = 0.0100
Game 2678: Q-table size = 26984, Epsilon = 0.0100
Game 2679: Q-table size = 26984, Epsilon = 0.0100
Game 2680: Q-table size = 26984, Epsilon = 0.0100
Game 2681: Q-table size = 26984, Epsilon = 0.0100
Game 2682: Q-table size = 26984, Epsilon = 0.0100
Game 2683: Q-table size = 26984, Epsilon = 0.0100
Game 2684: Q-table size = 26984, Epsilon = 0.0100
Game 2685: Q-table size = 26984, Epsilon = 0.0100
Game 2686: Q-table size = 26984, Epsilon = 0.0100
Game 2687: Q-table size = 26984, Epsilon = 0.0100
Game 2688: Q-table size = 26984, Epsilon = 0.0100
Game 2689: Q-table size = 26984, Epsilon = 0.0100
Game 2690: Q-table size = 26984, Epsilon = 0.0100
Game 2691: Q-table size = 26984, Epsilon = 0.0100
Game 2692: Q-table size = 26984, Epsilon = 0.0100
Game 2693: Q-table size = 26984, Epsilon = 0.0100
Game 2694: Q-table size = 26984, Epsilon = 0.0100
Game 2695: Q-table size = 26984, Epsilon = 0.0100
Game 2696: Q-table size = 26984, Epsilon = 0.0100
Game 2697: Q-table size = 26984, Epsilon = 0.0100
Game 2698: Q-table size = 26984, Epsilon = 0.0100
Game 2699: Q-table size = 26984, Epsilon = 0.0100
Game 2700: Q-table size = 26984, Epsilon = 0.0100
Game 2701: Q-table size = 26984, Epsilon = 0.0100
Game 2702: Q-table size = 26984, Epsilon = 0.0100
Game 2703: Q-table size = 26992, Epsilon = 0.0100
Game 2704: Q-table size = 26992, Epsilon = 0.0100
Game 2705: Q-table size = 26992, Epsilon = 0.0100
Game 2706: Q-table size = 26992, Epsilon = 0.0100
Game 2707: Q-table size = 26992, Epsilon = 0.0100
Game 2708: Q-table size = 26992, Epsilon = 0.0100
Game 2709: Q-table size = 26992, Epsilon = 0.0100
Game 2710: Q-table size = 26992, Epsilon = 0.0100
Game 2711: Q-table size = 26992, Epsilon = 0.0100
Game 2712: Q-table size = 26992, Epsilon = 0.0100
Game 2713: Q-table size = 26992, Epsilon = 0.0100
Game 2714: Q-table size = 26992, Epsilon = 0.0100
Game 2715: Q-table size = 26992, Epsilon = 0.0100
Game 2716: Q-table size = 26992, Epsilon = 0.0100
Game 2717: Q-table size = 26992, Epsilon = 0.0100
Game 2718: Q-table size = 26992, Epsilon = 0.0100
Game 2719: Q-table size = 26992, Epsilon = 0.0100
Game 2720: Q-table size = 26992, Epsilon = 0.0100
Game 2721: Q-table size = 26992, Epsilon = 0.0100
Game 2722: Q-table size = 26992, Epsilon = 0.0100
Game 2723: Q-table size = 26992, Epsilon = 0.0100
Game 2724: Q-table size = 26992, Epsilon = 0.0100
Game 2725: Q-table size = 26992, Epsilon = 0.0100
Game 2726: Q-table size = 26992, Epsilon = 0.0100
Game 2727: Q-table size = 26992, Epsilon = 0.0100
Game 2728: Q-table size = 26992, Epsilon = 0.0100
Game 2729: Q-table size = 26992, Epsilon = 0.0100
Game 2730: Q-table size = 26996, Epsilon = 0.0100
Game 2731: Q-table size = 26996, Epsilon = 0.0100
Game 2732: Q-table size = 26996, Epsilon = 0.0100
Game 2733: Q-table size = 26996, Epsilon = 0.0100
Game 2734: Q-table size = 26996, Epsilon = 0.0100
Game 2735: Q-table size = 26996, Epsilon = 0.0100
Game 2736: Q-table size = 26996, Epsilon = 0.0100
Game 2737: Q-table size = 26996, Epsilon = 0.0100
Game 2738: Q-table size = 26996, Epsilon = 0.0100
Game 2739: Q-table size = 26996, Epsilon = 0.0100
Game 2740: Q-table size = 26996, Epsilon = 0.0100
Game 2741: Q-table size = 26996, Epsilon = 0.0100
Game 2742: Q-table size = 26996, Epsilon = 0.0100
Game 2743: Q-table size = 26996, Epsilon = 0.0100
Game 2744: Q-table size = 26996, Epsilon = 0.0100
Game 2745: Q-table size = 26996, Epsilon = 0.0100
Game 2746: Q-table size = 26996, Epsilon = 0.0100
Game 2747: Q-table size = 26996, Epsilon = 0.0100
Game 2748: Q-table size = 26996, Epsilon = 0.0100
Game 2749: Q-table size = 26996, Epsilon = 0.0100
Game 2750: Q-table size = 26996, Epsilon = 0.0100
Game 2751: Q-table size = 26996, Epsilon = 0.0100
Game 2752: Q-table size = 26996, Epsilon = 0.0100
Game 2753: Q-table size = 26996, Epsilon = 0.0100
Game 2754: Q-table size = 26996, Epsilon = 0.0100
Game 2755: Q-table size = 26996, Epsilon = 0.0100
Game 2756: Q-table size = 26996, Epsilon = 0.0100
Game 2757: Q-table size = 26996, Epsilon = 0.0100
Game 2758: Q-table size = 26996, Epsilon = 0.0100
Game 2759: Q-table size = 26996, Epsilon = 0.0100
Game 2760: Q-table size = 26996, Epsilon = 0.0100
Game 2761: Q-table size = 26996, Epsilon = 0.0100
Game 2762: Q-table size = 26996, Epsilon = 0.0100
Game 2763: Q-table size = 26996, Epsilon = 0.0100
Game 2764: Q-table size = 26996, Epsilon = 0.0100
Game 2765: Q-table size = 26996, Epsilon = 0.0100
Game 2766: Q-table size = 26996, Epsilon = 0.0100
Game 2767: Q-table size = 26996, Epsilon = 0.0100
Game 2768: Q-table size = 26996, Epsilon = 0.0100
Game 2769: Q-table size = 26996, Epsilon = 0.0100
Game 2770: Q-table size = 26996, Epsilon = 0.0100
Game 2771: Q-table size = 26996, Epsilon = 0.0100
Game 2772: Q-table size = 26996, Epsilon = 0.0100
Game 2773: Q-table size = 26996, Epsilon = 0.0100
Game 2774: Q-table size = 26996, Epsilon = 0.0100
Game 2775: Q-table size = 26996, Epsilon = 0.0100
Game 2776: Q-table size = 26996, Epsilon = 0.0100
Game 2777: Q-table size = 26996, Epsilon = 0.0100
Game 2778: Q-table size = 26996, Epsilon = 0.0100
Game 2779: Q-table size = 26996, Epsilon = 0.0100
Game 2780: Q-table size = 26996, Epsilon = 0.0100
Game 2781: Q-table size = 26996, Epsilon = 0.0100
Game 2782: Q-table size = 26996, Epsilon = 0.0100
Game 2783: Q-table size = 26996, Epsilon = 0.0100
Game 2784: Q-table size = 26996, Epsilon = 0.0100
Game 2785: Q-table size = 26996, Epsilon = 0.0100
Game 2786: Q-table size = 26996, Epsilon = 0.0100
Game 2787: Q-table size = 26996, Epsilon = 0.0100
Game 2788: Q-table size = 26996, Epsilon = 0.0100
Game 2789: Q-table size = 26996, Epsilon = 0.0100
Game 2790: Q-table size = 26996, Epsilon = 0.0100
Game 2791: Q-table size = 26996, Epsilon = 0.0100
Game 2792: Q-table size = 26996, Epsilon = 0.0100
Game 2793: Q-table size = 26996, Epsilon = 0.0100
Game 2794: Q-table size = 26996, Epsilon = 0.0100
Game 2795: Q-table size = 26996, Epsilon = 0.0100
Game 2796: Q-table size = 26996, Epsilon = 0.0100
Game 2797: Q-table size = 26996, Epsilon = 0.0100
Game 2798: Q-table size = 26996, Epsilon = 0.0100
Game 2799: Q-table size = 26996, Epsilon = 0.0100
Game 2800: Q-table size = 26996, Epsilon = 0.0100
Game 2801: Q-table size = 26996, Epsilon = 0.0100
Game 2802: Q-table size = 26996, Epsilon = 0.0100
Game 2803: Q-table size = 26996, Epsilon = 0.0100
Game 2804: Q-table size = 26996, Epsilon = 0.0100
Game 2805: Q-table size = 26996, Epsilon = 0.0100
Game 2806: Q-table size = 26998, Epsilon = 0.0100
Game 2807: Q-table size = 26998, Epsilon = 0.0100
Game 2808: Q-table size = 26998, Epsilon = 0.0100
Game 2809: Q-table size = 26998, Epsilon = 0.0100
Game 2810: Q-table size = 26998, Epsilon = 0.0100
Game 2811: Q-table size = 26998, Epsilon = 0.0100
Game 2812: Q-table size = 26998, Epsilon = 0.0100
Game 2813: Q-table size = 26998, Epsilon = 0.0100
Game 2814: Q-table size = 26998, Epsilon = 0.0100
Game 2815: Q-table size = 26998, Epsilon = 0.0100
Game 2816: Q-table size = 26998, Epsilon = 0.0100
Game 2817: Q-table size = 26998, Epsilon = 0.0100
Game 2818: Q-table size = 26998, Epsilon = 0.0100
Game 2819: Q-table size = 26998, Epsilon = 0.0100
Game 2820: Q-table size = 26998, Epsilon = 0.0100
Game 2821: Q-table size = 26998, Epsilon = 0.0100
Game 2822: Q-table size = 26998, Epsilon = 0.0100
Game 2823: Q-table size = 26998, Epsilon = 0.0100
Game 2824: Q-table size = 26998, Epsilon = 0.0100
Game 2825: Q-table size = 26998, Epsilon = 0.0100
Game 2826: Q-table size = 26998, Epsilon = 0.0100
Game 2827: Q-table size = 26998, Epsilon = 0.0100
Game 2828: Q-table size = 26998, Epsilon = 0.0100
Game 2829: Q-table size = 26998, Epsilon = 0.0100
Game 2830: Q-table size = 26998, Epsilon = 0.0100
Game 2831: Q-table size = 26998, Epsilon = 0.0100
Game 2832: Q-table size = 26998, Epsilon = 0.0100
Game 2833: Q-table size = 26998, Epsilon = 0.0100
Game 2834: Q-table size = 26998, Epsilon = 0.0100
Game 2835: Q-table size = 26998, Epsilon = 0.0100
Game 2836: Q-table size = 26998, Epsilon = 0.0100
Game 2837: Q-table size = 26998, Epsilon = 0.0100
Game 2838: Q-table size = 26998, Epsilon = 0.0100
Game 2839: Q-table size = 26998, Epsilon = 0.0100
Game 2840: Q-table size = 26998, Epsilon = 0.0100
Game 2841: Q-table size = 26998, Epsilon = 0.0100
Game 2842: Q-table size = 26998, Epsilon = 0.0100
Game 2843: Q-table size = 26998, Epsilon = 0.0100
Game 2844: Q-table size = 26998, Epsilon = 0.0100
Game 2845: Q-table size = 26998, Epsilon = 0.0100
Game 2846: Q-table size = 26998, Epsilon = 0.0100
Game 2847: Q-table size = 26998, Epsilon = 0.0100
Game 2848: Q-table size = 26998, Epsilon = 0.0100
Game 2849: Q-table size = 26998, Epsilon = 0.0100
Game 2850: Q-table size = 26998, Epsilon = 0.0100
Game 2851: Q-table size = 26998, Epsilon = 0.0100
Game 2852: Q-table size = 26998, Epsilon = 0.0100
Game 2853: Q-table size = 26998, Epsilon = 0.0100
Game 2854: Q-table size = 26998, Epsilon = 0.0100
Game 2855: Q-table size = 26998, Epsilon = 0.0100
Game 2856: Q-table size = 26998, Epsilon = 0.0100
Game 2857: Q-table size = 26998, Epsilon = 0.0100
Game 2858: Q-table size = 26998, Epsilon = 0.0100
Game 2859: Q-table size = 26998, Epsilon = 0.0100
Game 2860: Q-table size = 26998, Epsilon = 0.0100
Game 2861: Q-table size = 26998, Epsilon = 0.0100
Game 2862: Q-table size = 26998, Epsilon = 0.0100
Game 2863: Q-table size = 26998, Epsilon = 0.0100
Game 2864: Q-table size = 26998, Epsilon = 0.0100
Game 2865: Q-table size = 26998, Epsilon = 0.0100
Game 2866: Q-table size = 26998, Epsilon = 0.0100
Game 2867: Q-table size = 26998, Epsilon = 0.0100
Game 2868: Q-table size = 26998, Epsilon = 0.0100
Game 2869: Q-table size = 26998, Epsilon = 0.0100
Game 2870: Q-table size = 26998, Epsilon = 0.0100
Game 2871: Q-table size = 26998, Epsilon = 0.0100
Game 2872: Q-table size = 26998, Epsilon = 0.0100
Game 2873: Q-table size = 26998, Epsilon = 0.0100
Game 2874: Q-table size = 26998, Epsilon = 0.0100
Game 2875: Q-table size = 26998, Epsilon = 0.0100
Game 2876: Q-table size = 26998, Epsilon = 0.0100
Game 2877: Q-table size = 26998, Epsilon = 0.0100
Game 2878: Q-table size = 26998, Epsilon = 0.0100
Game 2879: Q-table size = 26998, Epsilon = 0.0100
Game 2880: Q-table size = 26998, Epsilon = 0.0100
Game 2881: Q-table size = 26998, Epsilon = 0.0100
Game 2882: Q-table size = 26998, Epsilon = 0.0100
Game 2883: Q-table size = 26998, Epsilon = 0.0100
Game 2884: Q-table size = 26998, Epsilon = 0.0100
Game 2885: Q-table size = 26998, Epsilon = 0.0100
Game 2886: Q-table size = 26998, Epsilon = 0.0100
Game 2887: Q-table size = 26998, Epsilon = 0.0100
Game 2888: Q-table size = 27001, Epsilon = 0.0100
Game 2889: Q-table size = 27001, Epsilon = 0.0100
Game 2890: Q-table size = 27001, Epsilon = 0.0100
Game 2891: Q-table size = 27001, Epsilon = 0.0100
Game 2892: Q-table size = 27001, Epsilon = 0.0100
Game 2893: Q-table size = 27001, Epsilon = 0.0100
Game 2894: Q-table size = 27001, Epsilon = 0.0100
Game 2895: Q-table size = 27001, Epsilon = 0.0100
Game 2896: Q-table size = 27001, Epsilon = 0.0100
Game 2897: Q-table size = 27001, Epsilon = 0.0100
Game 2898: Q-table size = 27001, Epsilon = 0.0100
Game 2899: Q-table size = 27001, Epsilon = 0.0100
Game 2900: Q-table size = 27001, Epsilon = 0.0100
Game 2901: Q-table size = 27001, Epsilon = 0.0100
Game 2902: Q-table size = 27001, Epsilon = 0.0100
Game 2903: Q-table size = 27001, Epsilon = 0.0100
Game 2904: Q-table size = 27001, Epsilon = 0.0100
Game 2905: Q-table size = 27001, Epsilon = 0.0100
Game 2906: Q-table size = 27013, Epsilon = 0.0100
Game 2907: Q-table size = 27013, Epsilon = 0.0100
Game 2908: Q-table size = 27013, Epsilon = 0.0100
Game 2909: Q-table size = 27017, Epsilon = 0.0100
Game 2910: Q-table size = 27017, Epsilon = 0.0100
Game 2911: Q-table size = 27017, Epsilon = 0.0100
Game 2912: Q-table size = 27017, Epsilon = 0.0100
Game 2913: Q-table size = 27017, Epsilon = 0.0100
Game 2914: Q-table size = 27017, Epsilon = 0.0100
Game 2915: Q-table size = 27017, Epsilon = 0.0100
Game 2916: Q-table size = 27017, Epsilon = 0.0100
Game 2917: Q-table size = 27017, Epsilon = 0.0100
Game 2918: Q-table size = 27017, Epsilon = 0.0100
Game 2919: Q-table size = 27017, Epsilon = 0.0100
Game 2920: Q-table size = 27017, Epsilon = 0.0100
Game 2921: Q-table size = 27017, Epsilon = 0.0100
Game 2922: Q-table size = 27017, Epsilon = 0.0100
Game 2923: Q-table size = 27017, Epsilon = 0.0100
Game 2924: Q-table size = 27017, Epsilon = 0.0100
Game 2925: Q-table size = 27017, Epsilon = 0.0100
Game 2926: Q-table size = 27017, Epsilon = 0.0100
Game 2927: Q-table size = 27017, Epsilon = 0.0100
Game 2928: Q-table size = 27017, Epsilon = 0.0100
Game 2929: Q-table size = 27017, Epsilon = 0.0100
Game 2930: Q-table size = 27017, Epsilon = 0.0100
Game 2931: Q-table size = 27017, Epsilon = 0.0100
Game 2932: Q-table size = 27017, Epsilon = 0.0100
Game 2933: Q-table size = 27017, Epsilon = 0.0100
Game 2934: Q-table size = 27017, Epsilon = 0.0100
Game 2935: Q-table size = 27017, Epsilon = 0.0100
Game 2936: Q-table size = 27017, Epsilon = 0.0100
Game 2937: Q-table size = 27017, Epsilon = 0.0100
